icsd_ids,formula,material_id,nelements,nsites
25641,Al2Hg1Te4,mp-7910,3,7
418858,Co1Sb2Br2O3,mp-550763,4,32
418855,Y2Te5O13,mp-554852,3,40
656386,Ce8Re13B12,mp-1202101,3,33
25646,Cd1Ga2Te4,mp-13949,3,7
25647,Zn1In2Se4,mp-22607,3,7
25649,In2Hg1Se4,mp-20731,3,7
25650,Zn1In2Te4,mp-20832,3,7
25651,Cd1In2Te4,mp-21374,3,7
25652,In2Hg1Te4,mp-19765,3,7
25662,Rb2Ge1F6,mp-13954,3,18
25666,Nd1Si2,mp-884,2,6
25667,Sm1Si2,mp-13955,2,6
156740,Cd1C1O3,mp-4385,3,10
418886,Ba11Cd6Sb12,mp-570121,3,29
25680,Fe1Se2,mp-760,2,6
418899,Ba1P2Xe4F20,mp-581294,4,108
25684,U1Si2Ni2,mp-20596,3,5
418900,Ba1Ru2Xe5F22,mp-1194442,4,30
418902,Ag4Se1I2O4,mp-556570,4,44
418903,Ag3Te1I1O4,mp-684006,4,108
25688,U1Br1N1,mp-27762,3,6
25689,U1I1N1,mp-27763,3,6
418906,Na2Mo1H8O12,mp-1202861,4,92
25691,Pd1S4N4,mp-1200143,3,36
156764,Mn1Ag4Sb2S6,mp-6637,4,26
418908,Ta3Al2Co1C1,mp-510486,4,28
25694,K4I2O9,mp-27764,3,30
25700,Ni1Se1O4,mp-18817,3,12
25701,Sr1Y2O4,mp-17275,3,28
25703,W3Br8,mp-27765,2,44
25704,Be1Si1N2,mp-7913,3,16
25705,Li1C1,mp-1378,2,4
418921,Tb4In20Ni11,mp-648006,3,35
418923,Dy5In4Ni2,mp-607124,3,22
25708,Hg2C2N2O1,mp-560574,4,28
156786,Ga1Cu1S2,mp-5238,3,8
25715,Mn3B2O6,mp-19185,3,22
418931,Zr1B2O5,mp-559571,3,32
25721,Rb1Cu4S3,mp-1025519,3,8
25723,K1Cr1S2,mp-4026,3,4
25725,U3P4,mp-787,2,14
25729,Na1Sc1O2,mp-7914,3,4
418947,Ba2B1N2Cl1,mp-568923,4,72
418948,Sr7H12Cl2,mp-23827,3,21
418949,Sr7H12Br2,mp-23828,3,21
25731,Zr1Si1O1,mp-7915,3,6
25735,Hf1Si1S1,mp-7916,3,6
25736,Hf1Si1Se1,mp-13962,3,6
25737,Hf1Si1Te1,mp-13963,3,6
25741,Hf1Ge1Se1,mp-7917,3,6
25742,Hf1Ge1S1,mp-7918,3,6
25743,Hf1Ge1Te1,mp-13964,3,6
25745,Cs1Ag1O1,mp-8666,3,12
156818,Mg2C1O5,mp-1200429,3,32
156821,Bi7Mo2As3O24,mp-554090,4,144
156822,Mg1Al1P1O5,mp-6596,4,32
25752,Li6Si2O7,mp-27767,3,30
25753,Co1B3W3,mp-27768,3,14
25756,Nb5Cu4Si4,mp-13967,3,13
25757,Zr2Fe12P7,mp-540809,3,21
25758,Hf2Co4P3,mp-18581,3,36
418975,Pr5C2Br8,mp-571575,3,60
418976,Sc1Sn1Pd1,mp-17092,3,18
25761,V3As1C1,mp-27769,3,10
25760,Cr3As1N1,mp-22209,3,10
25763,Ca1C1N2,mp-4124,3,4
25764,Rh1Cl3,mp-27770,2,8
418981,Li1Yb1P4O12,mp-561390,4,36
25766,Nb3Br8,mp-27771,2,22
25767,Nb3I8,mp-27772,2,22
25769,Nb2F5,mp-466,2,21
25775,Mn3Ge1C1,mp-22706,3,10
418998,Na3Gd1P2O8,mp-1203147,4,84
25782,Cd1Br2,mp-27934,2,6
25784,Mn1H8N4Cl2,mp-696616,4,15
419001,Ho3Se4O12F1,mp-561124,4,40
419000,Ho1Se1O3F1,mp-558538,4,24
25787,Re3As7,mp-2473,2,20
25799,S1N1O3,mp-1198920,3,40
25804,La2Se1O2,mp-7233,3,5
25805,Pr2Se1O2,mp-4764,3,5
25806,Nd2Se1O2,mp-13971,3,5
25807,Sm2Se1O2,mp-13972,3,5
25808,Gd2Se1O2,mp-13973,3,5
25809,Ho2Se1O2,mp-13974,3,5
419026,Ce1B1C1,mp-639306,3,60
419027,Nd1B1C1,mp-568966,3,60
419028,Pr1B1C1,mp-570767,3,60
25813,Ba1Co1O2,mp-19086,3,12
25811,Yb2Se1O2,mp-13976,3,5
156887,Ca5Ir1,mp-570356,2,24
156888,Li3N1,mp-2251,2,4
25817,N1Cl1O6,mp-27774,3,16
156884,Er5Sb3,mp-12960,2,16
25810,Er2Se1O2,mp-13975,3,5
25824,Mg1Sn1O6,mp-1180444,3,8
25825,Ca1Sn1O6,mp-1197808,3,32
419040,Na1B1H8O2,mp-23784,4,96
25827,B1P1H9N3,mp-1203334,4,56
25828,Cr1F3,mp-560338,2,8
25829,Rb2Th1F6,mp-13978,3,9
419047,Ce3Nb1S3O4,mp-683997,4,44
419049,Na1Ho1P2O7,mp-1203462,4,44
419061,Li1As1S2,mp-555874,3,8
419063,Ce5Si3N9,mp-571312,3,68
419064,La5Si3N9,mp-569576,3,68
419067,La4Cd1Co1,mp-581510,3,24
156923,Y1Al1Pd1,mp-12961,3,9
419069,La4Cd1Ru1,mp-570820,3,24
419070,Y4Cd1Ru1,mp-568156,3,24
419073,Ce3Ni2B2N3,mp-21136,4,10
419077,U1Cr4H18O24,mp-1204339,4,94
419081,La1Zn1Rh1,mp-570525,3,24
156938,Ce1In1Ni1,mp-21492,3,9
419082,Ce1Zn1Rh1,mp-607738,3,24
419084,Nd1Zn1Rh1,mp-607721,3,24
419085,Mn1P2H2O7,mp-865024,4,48
419086,Ba4U1Cr2S9,mp-21686,4,48
419083,Pr1Zn1Rh1,mp-607715,3,24
156944,Th1Ge1O4,mp-9756,3,12
156943,Ba1Ta2Bi2O9,mp-23611,4,14
156946,Y1B1Pt2,mp-5971,3,12
156949,Zr6Fe1Sb2,mp-12962,3,9
156951,Tb5Sb1Au2,mp-1179018,3,16
156952,Dy5Sb1Au2,mp-1181498,3,16
156953,Ho5Sb1Au2,mp-1181047,3,16
156954,Er5Sb1Au2,mp-1188308,3,16
156956,Tb5Bi1Au2,mp-1179009,3,16
156957,Dy5Bi1Au2,mp-1181507,3,16
156958,Ho5Bi1Au2,mp-1188851,3,16
156959,Er5Bi1Au2,mp-1181438,3,16
156967,Gd1Al8Cr4,mp-21195,3,13
156968,Dy3Ag4Sn4,mp-22808,3,11
156972,La2In1Cu1Se5,mp-21390,4,36
419117,Ti2Ga1C1,mp-12537,3,8
156974,Gd1Ni4B1,mp-1102948,3,12
156975,Tb1Ni4B1,mp-12964,3,12
419116,Cr2Ga1C1,mp-20197,3,8
419121,V1Bi1Pb1O5,mp-23642,4,16
156976,Er1Ni4B1,mp-12965,3,12
156973,Ce2In1Cu1Se5,mp-642448,4,36
419124,Bi1As1Pb1O5,mp-554493,4,16
419125,Bi1P1Pb1O5,mp-556878,4,16
419127,Ce4Se3O4,mp-552177,3,11
419129,Nd4Se3O4,mp-553278,3,11
419130,Sm4Se3O4,mp-550117,3,11
419132,V1B1O3,mp-18946,3,10
419133,Yb3Co1Sn6,mp-569975,3,20
419134,Yb4Mn2Sn5,mp-567248,3,11
419135,Yb1Ge1Pt1,mp-22453,3,12
419136,Yb1Ge1Pd1,mp-568724,3,18
156997,La3Si4Ni4,mp-568370,3,11
419141,P1H1Pb2F10,mp-865973,4,14
156998,La3Si4Pd4,mp-568625,3,11
419143,Ba4P3H1F24,mp-1203328,4,32
419144,Ca1H2F4,mp-1104135,3,14
157007,Sr2Ga1Sb1O6,mp-6304,4,10
419154,Ta1P4S6Cl5,mp-557016,4,32
419155,Ta1P4S5Cl5,mp-572763,4,60
419157,Ta1P4S4Cl5,mp-555967,4,28
419162,Ce3Bi4Pd3,mp-582142,3,20
419163,Ce1Zn3Pd2,mp-13118,3,6
419164,Sr5Ge2N6,mp-571046,3,26
419165,Nb1P4S5Cl5,mp-561020,4,60
419169,Ce8C8Cl5,mp-583042,3,42
419170,La11C11Cl7,mp-571523,3,116
419171,La2C2Cl1,mp-567694,3,10
419172,La8C8Cl5,mp-568190,3,42
419173,La14C14Cl9,mp-570240,3,74
419178,Re1S2Cl1O9,mp-1193300,4,26
419180,Cd1B2O4,mp-13335,3,56
157044,Ba3Nb2Zn1O9,mp-7249,4,15
419191,Nd1Sn1Pd1,mp-22419,3,9
419201,V1Cu1Ag1O4,mp-510659,4,28
157073,K1Pb2Cl5,mp-607267,3,32
419223,Fe1C1N2,mp-567933,3,8
26012,Th1Cd1Mo3O12,mp-561023,4,34
26013,Cd2As1Cl2,mp-27776,3,20
26021,Rb1Au1Cl4,mp-569442,3,12
26022,Rb1Au1Br4,mp-30996,3,12
26025,P1Br7,mp-647343,2,32
419243,Ti4P3O15,mp-684056,3,132
419244,Rb1Mn1O2,mp-559700,3,24
419245,La23Mg4Ni7,mp-581781,3,68
419246,Pr23Mg4Ni7,mp-569425,3,68
419247,Sm1Mo1O4F1,mp-558638,4,28
157104,Tl1P1O3,mp-556932,3,120
26033,Sn1Br4,mp-23216,2,20
419249,Gd1Mo1O4F1,mp-555179,4,28
419250,Tb1Mo1O4F1,mp-561387,4,28
26037,Br1N1O1,mp-1102937,3,12
157110,Ce1Mg1Cu2,mp-22237,3,8
157111,Y3Cu1Ge1Se7,mp-17916,4,24
419254,Tm1Mo1O4F1,mp-557086,4,28
419255,La3Mo4O16F1,mp-1198818,4,48
157114,Ca1Ru1O3,mp-20947,3,20
26043,Al1Te1Cl7,mp-573751,3,36
26044,Yb1Cl2,mp-23220,2,24
26046,Hg1Mo6Cl14,mp-27779,3,84
419264,K2Sn1P2O7,mp-554825,4,48
26049,Zr1Cl4,mp-569175,2,10
26048,P1Cl5,mp-23228,2,24
419269,Gd3In1S6,mp-1200532,3,40
26056,Te1Cl4,mp-569561,2,40
26058,Rb2Sb1Br6,mp-540811,3,36
26059,Xe1I1F7,mp-27782,3,18
26060,Cs1Re1Br4,mp-27783,3,48
26067,Ba1Co1F4,mp-556101,3,12
26069,Ti1Cl3,mp-571143,2,8
26073,Na3Ni1F6,mp-554649,3,20
419290,K1U1P3O11,mp-556708,4,128
26075,Al1S1Br3,mp-1079481,3,10
419292,K1U2P3O14,mp-606691,4,80
26077,Cs1Nb4Br11,mp-569853,3,32
419294,La20C20Cl13,mp-571437,3,106
26078,Ti1Br2,mp-27785,2,3
26080,Zn1Br2,mp-569960,2,3
26076,Cs1Nb4Cl11,mp-582146,3,32
26082,Sb1I3,mp-23281,2,8
157156,K1Mn6P7O24,mp-5997,4,76
157157,Na1In1P2O7,mp-6290,4,44
26088,Sb1As2Cl13,mp-27786,3,32
26089,U1Cl5,mp-570989,2,24
26093,Al1Se4Cl4,mp-683984,3,72
26094,Ta1Cl3,mp-1198283,2,48
157166,K1H1C1O3,mp-23724,4,12
26096,Nb1P1Cl10,mp-27787,3,24
419313,Bi1C2O5,mp-1197076,3,32
419312,Ba2Mg1Ge2O7,mp-1190545,4,24
419309,Er2Si1O5,mp-555983,3,32
26097,Ta1P1Cl10,mp-27788,3,24
419317,Nd5As2Cl1O10,mp-558340,4,18
419318,Ca2Si5N8,mp-570645,3,120
26103,Nb6I11,mp-23226,2,68
26104,Ta2Cl5,mp-23274,2,168
26100,Ru1I2N6,mp-1079486,3,9
26106,Sr2Cu1F6,mp-540812,3,36
26108,Mo1Cl3,mp-22853,2,8
26110,Mo1Cl2,mp-620029,2,36
419335,Sc1I1O1,mp-559760,3,12
419343,Eu11Zn6Sb12,mp-1193786,3,29
26127,K2Te1Cl6,mp-569149,3,9
419350,Rb3Sm1P2S8,mp-17894,4,28
419351,Cs3Sm1P2S8,mp-572833,4,56
26136,Zn1N2Cl2,mp-1078487,3,10
26137,Zn1Br2N2,mp-1080475,3,10
419357,Sm1Mn1Sb1O1,mp-510488,4,8
419358,Y1B4Rh1,mp-13341,3,24
419359,Er1B4Rh1,mp-13342,3,24
419360,Tm1B4Rh1,mp-13343,3,24
419361,Yb1B4Rh1,mp-13344,3,24
419363,Sr4Nb1Al1O8,mp-558114,4,56
26150,Cd1Cu2Ge1S4,mp-13982,4,16
419367,Na1Sr3Bi1O6,mp-555812,4,22
26155,Nb1Cl4F1,mp-707060,3,24
26163,Mg1Pd1F6,mp-7921,3,8
26164,Ca1Pd1F6,mp-7922,3,8
419381,Eu1Cu1Te1F1,mp-13339,4,8
26166,Cd1Pd1F6,mp-13984,3,8
419383,Nd5Te2Cl3O10,mp-560170,4,20
419384,Y3Br1O4,mp-560029,3,16
26165,Zn1Pd1F6,mp-13983,3,8
419382,Ba1Ag1Te1F1,mp-16742,4,8
26169,P4S9,mp-579224,2,104
419389,La7Os4C9,mp-570292,3,20
26174,Ba1Ti5O11,mp-27790,3,68
26179,Sr1Be3O4,mp-27791,3,16
26180,K2S5O16,mp-27792,3,92
26182,Sn1P2Cl8O3,mp-560891,4,28
419398,K3V1S2O2,mp-560426,4,32
419400,K3V1S1O3,mp-561048,4,16
26185,Ba1B2O9,mp-1196854,3,48
419402,Rb1Sb2,mp-568018,2,6
26184,Ta2S1,mp-555935,2,36
26183,Nb2Se1,mp-27793,2,12
419405,Cs2Tb6Te7N2,mp-655613,4,17
26193,K2U1F6,mp-4731,3,9
26195,Ba3Al2O12,mp-1204798,3,68
26197,Th1Cl4,mp-23215,2,10
26200,Li2Sn5,mp-7924,2,14
26203,Ba1B8O13,mp-27794,3,88
26207,Na3Li4Th6F31,mp-558769,4,88
157283,Os1N2,mp-21264,2,6
26214,Cd4Ge1S6,mp-5151,3,22
26215,Nb14S5,mp-683941,2,76
26219,P4S3I2,mp-608106,3,36
419436,K2Mn3As3O12,mp-1195778,4,40
26220,Ho1Sb2,mp-7925,2,3
26222,Se2S2O7,mp-1204052,3,44
419438,U1Hg4As2Cl6,mp-570252,4,104
419437,U1Hg3Te2Cl6,mp-567543,4,24
26225,Li4H5Rh1,mp-27796,3,20
26226,Li4H4Rh1,mp-27797,3,9
419443,Ce3Mo1O7,mp-639904,3,44
26230,Ba2Mn1Se3,mp-18513,3,24
26231,Ba2Mn1S3,mp-18445,3,24
26234,Ca2As1Cl1O4,mp-560595,4,32
26235,Ca2V1Cl1O4,mp-557276,4,32
26237,Yb11Sb10,mp-17402,2,42
26238,B4H5,mp-27798,2,144
26240,Pd3N16O16,mp-1202122,3,35
26241,Ba7Fe6S14,mp-672715,3,54
419458,Dy3Ge5,mp-1181500,2,16
419457,Tb3Ge5,mp-1187292,2,16
419456,Nd2Si1O5,mp-560132,3,32
26245,P1C2S2N3,mp-672315,4,48
157318,Na2Ru1O4,mp-542850,3,56
419464,Pr1P1Os1O1,mp-1080083,4,8
26250,Cs2Pd3S4,mp-510268,3,9
26251,Nb4N5,mp-7927,2,9
26252,Nb5N6,mp-7234,2,22
419467,Ba6Os2N6O1,mp-1104257,4,15
157323,In1Fe2O4,mp-20693,3,7
26253,Cu5As2,mp-504746,2,14
26254,Eu1As1,mp-1101926,2,12
26254,Eu1As1,mp-1102993,2,12
157329,U2Al9Co3,mp-641651,3,28
419474,Y5Mg16Cu5,mp-571074,3,52
26259,Rb2Pt1S2,mp-7929,3,5
26260,Zr3Cu4Si2,mp-7930,3,9
157331,Ce2In3Ru2,mp-645068,3,28
157334,Gd1Al20Cr2,mp-643271,3,46
419475,Y1Mg4Cu1,mp-570765,3,24
419473,Y5Mg13Cu5,mp-568046,3,46
26258,K2Pt1S2,mp-7928,3,5
157330,Ce3In3Ru2,mp-606102,3,8
157332,Ce3In2Ru2,mp-21556,3,28
26261,Ca1P1,mp-1345,2,12
419477,Pr1Sn1Ru1,mp-21010,3,12
26263,Ca1As1,mp-888,2,12
419480,Ba1Nb2Xe5F22,mp-1192672,4,30
26266,Cs2Pt3S4,mp-13992,3,9
26267,Rb2Pt3S4,mp-4030,3,9
26268,Nd1As1,mp-2602,2,2
157342,Na4U1Mo4O16,mp-558443,4,50
26272,U1Ge1S1,mp-638018,3,6
26273,U1Sn1Te1,mp-504687,3,6
26271,U1Si1S1,mp-7932,3,6
26276,U1Ge1Se1,mp-3579,3,6
26274,U1Sb1Te1,mp-7935,3,6
26277,U1Ge1Te1,mp-3109,3,6
26279,As1Pd2,mp-8073,2,12
419491,Pr3Sn5Au6,mp-867370,3,28
157353,Nd1Co4B1,mp-3689,3,12
26282,Tl2Te3,mp-680731,2,10
26283,U1Te2,mp-666,2,6
26281,Tl5Te3,mp-174,2,16
157359,Rb1Mn1P1O4,mp-556338,4,28
419504,Zn1H16I2O16,mp-1203570,4,70
157362,Ce2In5Pd4,mp-604594,3,22
419507,Na2V1O1F4,mp-554228,4,32
157364,Mg3Ga7Co2,mp-571626,3,24
157363,Ce1In4Pd1,mp-642458,3,12
157366,Zr6Sb2Pt1,mp-12972,3,9
419509,K1V1F4,mp-560997,3,48
419506,K5V3F14,mp-21564,3,44
419511,Ti4Fe1P6O24,mp-554569,4,70
26297,Li6Te1O6,mp-7941,3,13
419514,Ba5V4Cl2O14,mp-1198636,4,100
26300,K4Ge23,mp-27800,2,54
26302,Ce1Cr1Se3,mp-20170,3,20
157374,Ho3Ag4Sn4,mp-567670,3,11
157375,In2Cu2Si1S6,mp-558055,4,22
157378,U1Sb2Au1,mp-510574,3,8
26310,Ta2O7,mp-1179055,2,18
26312,Ti3Ni1S6,mp-13993,3,10
157385,Pr2Cd1Pd2,mp-12974,3,10
157386,Sm2Cd1Pd2,mp-12975,3,10
157387,Gd2Cd1Pd2,mp-603326,3,10
157388,Dy2Cd1Pd2,mp-12977,3,10
26318,Tl1Ag1I2,mp-27801,3,8
419534,V2Cu1P2O10,mp-646720,4,120
157391,Sm1Mn1O3,mp-22203,3,20
26321,Ce1O3,mp-1205900,2,8
157392,Eu1Mn1O3,mp-20614,3,20
419538,Sm1Co1Sb3,mp-569163,3,40
157395,Ho1Mn1O3,mp-22081,3,20
419540,La1Co1Sb3,mp-570885,3,40
419541,Nd1Co1Sb3,mp-570956,3,40
26323,Na3Si1H5O6,mp-703468,4,120
419539,Ce1Co1Sb3,mp-568089,3,40
419542,Pr1Co1Sb3,mp-569153,3,40
157402,Sr2Ti1O4,mp-5532,3,7
157401,Sr2Ru1O4,mp-4596,3,7
26332,Sn4Sb6S13,mp-684021,3,46
26333,Ba1Sn2S3,mp-27802,3,36
26335,Nd4S3Br6,mp-555088,3,26
26338,K1H2I3O1,mp-696649,4,14
26340,Hg2Ge1O4,mp-13995,3,14
419559,Ba1Au1,mp-570775,2,8
26343,Si1Pb2O4,mp-1197095,3,56
419570,K2Nd2Ir1O7,mp-555717,4,24
419571,K2Sm2Ir1O7,mp-555268,4,24
157426,Gd1Mg1B5O10,mp-556905,4,68
157431,Cu1I1,mp-22895,2,2
157433,Sr1Cu1S1F1,mp-12444,4,8
26362,Sb1S1N1F6,mp-683956,4,72
26363,Sb2S1N1F11,mp-560450,4,60
157435,Rb1Os2O6,mp-5050,3,18
26369,Rb3Cu2Cl7,mp-27804,3,24
419587,Na2Mn1O2,mp-559081,3,30
419589,K12In2Se9,mp-570411,3,92
419590,K9In1Se7,mp-568644,3,68
26373,S2N2Cl1,mp-29067,3,40
26376,Mn2Si1O4,mp-18928,3,28
26377,Ba3Si1S5,mp-27805,3,36
419595,Li2Zn1Sn1S4,mp-555186,4,16
419600,Eu1Cu2Sn1S4,mp-555984,4,16
157457,Ca1Al2O4,mp-559390,3,42
26388,H6C1N4O1,mp-24207,4,48
26390,Sb1Cl6O3,mp-1179604,3,40
419606,Ce2Bi1O2,mp-23003,3,5
419609,Pr2Bi1O2,mp-545539,3,5
26397,Ni1N2F14,mp-27806,3,17
419614,Y5Mg8Cu5,mp-646125,3,36
26399,Mn2O2F9,mp-27807,3,52
26401,Fe1S3N2Cl4,mp-556297,4,80
26402,Sb1I3Cl8,mp-23536,3,12
419618,Sr2Ni1Se3O9,mp-1194096,4,60
26403,Al1I3Cl6,mp-672352,3,40
26404,Sb1I3Br2Cl6,mp-570962,4,12
26406,Na5Al1O4,mp-13998,3,80
26407,Ca11Si4S1O18,mp-555508,4,34
157477,Ba5Nb4O15,mp-3563,3,24
26405,Na7Al3O8,mp-556168,3,36
26411,Li1Si1N1O1,mp-6015,4,16
419628,Ag1N3O4,mp-644729,3,64
26415,Tl2Ge2Se5,mp-540818,3,36
419632,Mg1As2Xe2F18,mp-554686,4,92
26416,Ba1Ge2P2,mp-27809,3,20
26417,Ba1Ge2As2,mp-27810,3,20
157492,Cu5Si1Sb2O12,mp-641710,4,160
26420,Mn1Tl1I3,mp-23443,3,20
419636,Ba6Re2N6O1,mp-1104571,4,15
26422,Tl1Fe1I3,mp-23415,3,20
157494,Mg1H4N2,mp-24383,3,112
157495,Li1H1,mp-23703,2,2
26434,Ba8Sb6S17,mp-561455,3,124
419658,K2Co1Cl4,mp-23515,3,84
419659,Sr1Ni2Ge1,mp-12520,3,8
419660,Sr1Ni3Ge2,mp-12521,3,12
419661,Cr1F5,mp-639662,2,24
157518,Pu3Sn1,mp-580329,2,4
419663,Pr4As2S9,mp-1201868,3,60
157517,Pu3Ge1,mp-581934,2,4
26445,Na3Fe1Se3,mp-5125,3,28
419666,La1Y1O3,mp-10429,3,20
26451,Li2Te2O5,mp-27811,3,36
419662,Cr1Sb1F10,mp-557145,3,48
26453,Cs1V1I3,mp-22991,3,10
26455,Rb1V1I3,mp-672346,3,30
157529,B2Mo1,mp-960,2,3
157530,B5Mo2,mp-7229,2,7
26457,Rb1Ti1I3,mp-27812,3,30
26460,Na1Mn1P1,mp-20227,3,6
26458,Li1Mn1P1,mp-504691,3,6
26462,Na1Mn1Sb1,mp-20970,3,6
26461,Na1Mn1As1,mp-20612,3,6
157535,Ag1Cl1,mp-22922,2,2
26464,C1S14,mp-27814,2,15
157536,Ag1Br1,mp-23231,2,2
157537,Tl1Ga1S2,mp-4016,3,32
419683,Sc1Al1C1O1,mp-972937,4,8
26468,Ba4Ge1As4,mp-14002,3,72
26467,Ba4Si1As4,mp-14001,3,72
26471,Nb1Cl3O1,mp-27815,3,20
26472,Li1As1,mp-7943,2,16
26473,Na1Sb1,mp-7944,2,16
419690,Yb1Cd2Sb2,mp-9257,3,5
157548,Ag1C1N1O1,mp-6781,4,8
157549,Al1Bi1O3,mp-23080,3,5
157550,Ga1Bi1O3,mp-22979,3,5
419697,Fe3Te3Cl1O10,mp-1200464,4,68
26483,P4Se3,mp-569094,2,112
419699,V1H6S1O8,mp-1195871,4,64
157555,Tb1Cu1Se2,mp-12984,3,16
26490,Sr4Pt1O6,mp-4598,3,22
26498,K1Au1C2N2,mp-672348,4,18
26500,Mo1Cl5,mp-571256,2,36
26502,Ca1Cu1Si4O10,mp-6189,4,64
26503,Cu1Br2N2,mp-1069055,3,5
26504,Cs2Zn1Br4,mp-1193173,3,28
26506,N2,mp-1056857,1,1
26506,N2,mp-672234,1,4
419724,Bi1W6Cl15,mp-569822,3,88
26509,Sb1I1Cl8,mp-569512,3,40
26510,Al1I1Cl6,mp-27935,3,16
157583,Pr1Co2B2C1,mp-12985,4,6
26511,H4N1Cl1O2,mp-696666,4,16
157582,Pr1Ni2B2C1,mp-6140,4,6
157584,Pr1B2Pt2C1,mp-12986,4,6
26515,V3S1,mp-7945,2,16
26514,Tl1As1S2,mp-4988,3,32
26520,I5N2,mp-1105105,2,14
26521,Ag3B1O3,mp-27816,3,7
26522,Ba3Sm1Ru2O9,mp-6077,4,30
26524,Ba2In1Ir1O6,mp-638553,4,30
26526,Tl2Cu1C2O6,mp-557143,4,44
26529,Re1C5O5,mp-540820,3,44
26533,Ni1Te2O5,mp-504692,3,64
26535,Eu3Sb4S9,mp-684111,3,64
26536,Na2Te2H4O7,mp-720921,4,30
419754,Cu1As4S3Cl1,mp-558199,4,36
419755,Cu2As4S3Cl2,mp-560845,4,22
419758,Co2As2O5,mp-705094,3,36
157615,Mg3V6Fe4O24,mp-19067,4,37
419760,Ni2Pd1Se2,mp-569983,3,20
419759,Ni1Te1Pd1,mp-569511,3,12
26547,K2P3H5O11,mp-721562,4,84
157622,Ho2Ni1Ge6,mp-12987,3,9
26550,Cr1S1O6,mp-1198864,3,48
157625,Ce1In1Pd1,mp-21387,3,9
419770,Rb1H3W1O7,mp-560254,4,48
26555,Sb2P3H3O9,mp-696655,4,34
419772,Cs2Mo2O11,mp-645299,3,30
157626,Pr1In1Pd1,mp-1079206,3,9
26558,Zr1Tl1F5,mp-30997,3,28
419774,Ni21Sn2P6,mp-568562,3,29
26560,O4Mn1Sr2,mp-18978,3,7
157629,Ce2Ni12P7,mp-569521,3,21
26562,B7H10,mp-27820,2,136
26563,Ag3P11,mp-27821,2,14
26565,Cs3Zr2I9,mp-540822,3,28
26566,Re3C14N1O16,mp-683995,4,136
419783,Rb3U2Ge2O11,mp-558697,4,72
419784,Cs3U2Ge2O11,mp-557858,4,72
26570,Th1Si1,mp-21238,2,8
419789,Bi8As1Au1Cl9,mp-570053,4,76
419790,Bi9Au1Br9,mp-684015,3,76
26576,Cu1F2,mp-1229,2,6
419793,Gd1Ge1Ru1,mp-19714,3,12
419794,Ni1Mo4O15,mp-1180053,3,20
419795,Co1Mo4O15,mp-1105747,3,20
26581,Sm1Cl1O1,mp-27823,3,6
157654,Li7P3S11,mp-641703,3,42
26591,K1Cr1Cl1O3,mp-23082,4,24
26592,U1H3,mp-504970,2,32
26593,B1N1Cl1,mp-1203052,3,36
157664,Sb4Xe2F19,mp-1196261,3,50
157665,Sb2Xe1F13,mp-1203999,3,32
26594,P1I1Cl6,mp-27824,3,16
26600,K1I1O2F2,mp-558861,4,24
26601,Nd1Br3O18,mp-1202017,3,44
419818,P28Pb5I2,mp-646669,3,140
419821,Cs1Ga3S5,mp-573145,3,36
419822,Rb1Ga3S5,mp-558706,3,36
419824,Tl1Ga1I4,mp-570306,3,24
419825,Tl1Ga1Cl4,mp-570609,3,24
419826,Tl1Ga1Br4,mp-569348,3,48
419827,Al1Tl1I4,mp-607829,3,24
419828,Al1Tl1Cl4,mp-567716,3,24
419829,Al1Tl1Br4,mp-567878,3,24
419830,In1H4N1Cl4,mp-863731,4,20
419831,Ga1N1Cl4,mp-1192081,3,24
26614,Ba1Ge1F6,mp-14006,3,8
26617,Te1Rh1,mp-1628,2,4
157689,Fe3O4,mp-1291630,2,28
157689,Fe3O4,mp-19306,2,14
26626,Xe1F4,mp-23185,2,10
157701,H1C2,mp-603334,2,72
26630,Cr1H2,mp-24208,2,3
26629,Mo1F3,mp-557539,2,8
26635,Si1N3F7,mp-1191312,3,22
419852,Li5Cl3O1,mp-1106359,3,18
26639,Ti1N4O12,mp-30998,3,68
26640,K1P1O2F2,mp-559062,4,24
26643,K2Mo1Cl6,mp-27826,3,9
26644,Mo1F5,mp-504759,2,24
26647,Nb1F5,mp-18687,2,24
26649,P1N1F2,mp-559655,3,48
26654,Th1Se1O1,mp-7950,3,6
26656,Se1O3,mp-1179125,2,16
26657,Cs3Tl2Cl9,mp-1192769,3,28
26658,Se1O4,mp-1179144,2,20
26659,S1N4O5,mp-1197309,3,40
419876,Ti5B12O26,mp-684065,3,172
26662,Pb2Br5N1,mp-1189233,3,16
157739,Cs1Nb2P1S10,mp-641699,4,56
26667,Cu1Cl2,mp-30999,2,3
419885,Cs2U1Hg2Se5,mp-571275,4,20
26671,Th1Se2,mp-7951,2,12
26678,La1C1O3F1,mp-638731,4,18
419895,Gd1Zn1Rh1,mp-1103440,3,12
419896,Tb1Zn1Rh1,mp-13378,3,12
419894,Sm1Zn1Rh1,mp-13376,3,12
419898,Ho1Zn1Rh1,mp-13380,3,12
419897,Dy1Zn1Rh1,mp-13379,3,12
157761,Zr2Al1C1,mp-3886,3,8
26690,Cs2Ti1Cl6,mp-27828,3,9
26691,Se1N2Cl6,mp-1080652,3,9
157763,Zr2Al1N1,mp-4678,3,8
26689,Rb2Ti1Cl6,mp-27827,3,9
26692,Rb2Se1Cl6,mp-27829,3,9
